fecha,SL11298,SL11453,SL136,SL137,SL11138,SL11139,SL1,SR17531,SR17532,SR17533,SR17534,SR17535,SR15031,SR15028,SF311408,SF311418,SF311433,SF311438,SF29652,SF29653,SF29655,SF29656,SF4830,SF4831,SF4832,SF4842,SF18609,SF18606,SF33231,SF17802,SF17804,SF40823,SF112136,SF331450,SF41840,SF4849,SF285,SF57805,SF57923,SF229267,SF57767,SF57751,SF57777,SF57773,SF57875,SR28,SR1503,SP3,SP4,SP10131,SP77,SP89,SP66488,SP66469,SP66481,SP10133,SP10136,SP10148,SP12754,SP12755,SP12753,SP1,SP30577,SP74660,SP74663,SF117754,SF4782,SF4774,SF4801
01/07/1976,0.0673,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.74,nan,nan,nan,nan,nan,nan,nan,nan,57.8516,0.2854,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,63.048,70.316,89.664,0.024629000000,0.85000000,nan,nan,nan,nan,nan,476
01/08/1976,0.0673,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.74,nan,nan,nan,nan,nan,nan,nan,nan,57.9012,0.2882,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61.387,70.227,87.412,0.024865000000,0.96000000,nan,nan,nan,nan,nan,428
01/09/1976,0.0673,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.74,nan,nan,nan,nan,nan,nan,nan,nan,88.0795,0.2980,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,63.997,70.742,90.466,0.025713000000,3.41000000,nan,nan,nan,nan,nan,854
01/10/1976,0.0827,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.96,nan,nan,nan,nan,nan,nan,nan,nan,89.6717,0.3148,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,65.787,71.048,92.595,0.027161000000,5.63000000,nan,nan,nan,nan,nan,361
01/11/1976,0.0827,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.03,nan,nan,nan,nan,nan,nan,nan,nan,100.6005,0.3290,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,65.494,71.252,91.918,0.028388000000,4.52000000,nan,nan,nan,nan,nan,385
01/12/1976,0.0827,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.12,nan,nan,nan,nan,nan,nan,nan,nan,82.8092,0.3373,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,67.323,71.410,94.278,0.029100000000,2.51000000,nan,nan,nan,nan,nan,564
01/01/1977,0.0912,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.05,nan,nan,nan,nan,nan,nan,nan,nan,83.4813,0.3480,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64.850,76.084,85.235,0.030027000000,3.19000000,nan,nan,nan,nan,nan,289
01/02/1977,0.0912,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.00,nan,nan,nan,nan,nan,nan,nan,nan,89.0992,0.3557,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,66.956,73.463,91.143,0.030690000000,2.21000000,nan,nan,nan,nan,nan,352
01/03/1977,0.0912,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.99,nan,nan,nan,nan,nan,nan,nan,nan,88.7296,0.3619,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72.755,73.053,99.591,0.031225000000,1.74000000,nan,nan,nan,nan,nan,558
01/04/1977,0.0912,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.03,nan,nan,nan,nan,nan,nan,nan,nan,88.7602,0.3674,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72.883,74.283,98.115,0.031697000000,1.51000000,nan,nan,nan,nan,nan,315
01/05/1977,0.0912,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.93,nan,nan,nan,nan,nan,nan,nan,nan,88.8872,0.3706,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70.368,74.065,95.009,0.031976000000,0.88000000,nan,nan,nan,nan,nan,375
01/06/1977,0.0912,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.59,nan,nan,nan,nan,nan,nan,nan,nan,89.2378,0.3751,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,66.807,73.705,90.641,0.032368000000,1.23000000,nan,nan,nan,nan,nan,415
01/07/1977,0.0912,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.25,nan,nan,nan,nan,nan,nan,nan,nan,89.4439,0.3794,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64.978,73.406,88.519,0.032734000000,1.13000000,nan,nan,nan,nan,nan,395
01/08/1977,0.0912,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.52,nan,nan,nan,nan,nan,nan,nan,nan,87.2862,0.3872,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61.395,73.434,83.605,0.033405000000,2.05000000,nan,nan,nan,nan,nan,412
01/09/1977,0.0912,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.57,nan,nan,nan,nan,nan,nan,nan,nan,86.2538,0.3940,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61.675,73.523,83.886,0.033998000000,1.77000000,nan,nan,nan,nan,nan,363
01/10/1977,0.0912,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.64,nan,nan,nan,nan,nan,nan,nan,nan,86.8828,0.3970,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61.331,74.334,82.508,0.034258000000,0.76000000,nan,nan,nan,nan,nan,527
01/11/1977,0.0912,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.93,nan,nan,nan,nan,nan,nan,nan,nan,87.3047,0.4014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60.919,74.686,81.566,0.034632000000,1.09000000,nan,nan,nan,nan,nan,883
01/12/1977,0.0912,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.04,nan,nan,nan,nan,nan,nan,nan,nan,87.1464,0.4069,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,62.004,74.753,82.945,0.035112000000,1.38000000,nan,nan,nan,nan,nan,900
01/01/1978,0.1035,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.33,nan,nan,nan,nan,nan,nan,nan,nan,86.5718,0.4160,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,62.900,76.640,82.073,0.035892000000,2.22000000,nan,nan,nan,nan,nan,1239
01/02/1978,0.1035,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.85,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.47,nan,nan,nan,nan,nan,nan,nan,nan,85.9077,0.4220,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,63.475,75.843,83.693,0.036408000000,1.44000000,nan,nan,nan,nan,nan,1615
01/03/1978,0.1035,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.69,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.62,nan,nan,nan,nan,nan,nan,nan,nan,86.8133,0.4263,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,62.897,76.021,82.737,0.036787000000,1.04000000,nan,nan,nan,nan,nan,1607
01/04/1978,0.1035,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.64,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.87,nan,nan,nan,nan,nan,nan,nan,nan,87.1204,0.4311,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,63.800,77.201,82.641,0.037196000000,1.11000000,nan,nan,nan,nan,nan,1838
01/05/1978,0.1035,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.58,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.02,nan,nan,nan,nan,nan,nan,nan,nan,85.7128,0.4353,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,63.667,77.524,82.125,0.037560000000,0.98000000,nan,nan,nan,nan,nan,2289
01/06/1978,0.1035,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.82,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.16,nan,nan,nan,nan,nan,nan,nan,nan,86.4472,0.4413,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64.218,77.884,82.453,0.038077000000,1.38000000,nan,nan,nan,nan,nan,2258
01/07/1978,0.1035,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.26,nan,nan,nan,nan,nan,nan,nan,nan,87.2692,0.4488,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,62.099,78.418,79.190,0.038723000000,1.70000000,nan,nan,nan,nan,nan,3274
01/08/1978,0.1035,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.48,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.29,nan,nan,nan,nan,nan,nan,nan,nan,88.2857,0.4533,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,63.255,78.611,80.465,0.039109000000,1.00000000,nan,nan,nan,nan,nan,2949
01/09/1978,0.1035,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.84,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.38,nan,nan,nan,nan,nan,nan,nan,nan,88.0288,0.4584,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,65.644,79.088,83.001,0.039555000000,1.14000000,nan,nan,nan,nan,nan,3892
01/10/1978,0.1035,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.40,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.49,nan,nan,nan,nan,nan,nan,nan,nan,89.5585,0.4640,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,66.312,80.385,82.492,0.040034000000,1.21000000,nan,nan,nan,nan,nan,3321
01/11/1978,0.1035,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.40,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.81,nan,nan,nan,nan,nan,nan,nan,nan,87.1689,0.4688,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,66.570,80.889,82.298,0.040446000000,1.03000000,nan,nan,nan,nan,nan,3166
01/12/1978,0.1035,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.88,nan,nan,nan,nan,nan,nan,nan,nan,86.6781,0.4727,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,66.194,81.176,81.543,0.040789000000,0.85000000,nan,nan,nan,nan,nan,2861
01/01/1979,0.1198,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.46,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.98,nan,nan,nan,nan,nan,nan,nan,nan,84.6276,0.4895,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,67.523,82.435,81.910,0.042237000000,3.55000000,nan,nan,nan,nan,nan,6733
01/02/1979,0.1198,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.97,nan,nan,nan,nan,nan,nan,nan,nan,83.7584,0.4966,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,68.314,83.371,81.939,0.042845000000,1.44000000,nan,nan,nan,nan,nan,9454
01/03/1979,0.1198,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.98,nan,nan,nan,nan,nan,nan,nan,nan,82.9591,0.5033,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,68.356,84.146,81.235,0.043426000000,1.36000000,nan,nan,nan,nan,nan,10388
01/04/1979,0.1198,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.99,nan,nan,nan,nan,nan,nan,nan,nan,82.5723,0.5078,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,73.450,85.733,85.673,0.043815000000,0.90000000,nan,nan,nan,nan,nan,11170
01/05/1979,0.1198,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.34,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.02,nan,nan,nan,nan,nan,nan,nan,nan,81.8668,0.5145,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,74.252,86.455,85.885,0.044389000000,1.31000000,nan,nan,nan,nan,nan,14717
01/06/1979,0.1198,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.49,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.04,nan,nan,nan,nan,nan,nan,nan,nan,81.8075,0.5202,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,76.546,87.234,87.748,0.044881000000,1.11000000,nan,nan,nan,nan,nan,6701
01/07/1979,0.1198,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.08,nan,nan,nan,nan,nan,nan,nan,nan,83.2066,0.5265,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,81.735,88.948,91.891,0.045425000000,1.21000000,nan,nan,nan,nan,nan,4497
01/08/1979,0.1198,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.42,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.10,nan,nan,nan,nan,nan,nan,nan,nan,82.1134,0.5344,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,81.295,89.243,91.094,0.046112000000,1.51000000,nan,nan,nan,nan,nan,6008
01/09/1979,0.1198,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.60,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.51,nan,nan,nan,nan,nan,nan,nan,nan,81.9054,0.5410,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,82.152,89.709,91.576,0.046678000000,1.23000000,nan,nan,nan,nan,nan,6905
01/10/1979,0.1198,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.69,nan,nan,nan,nan,nan,nan,nan,nan,80.4524,0.5504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,89.124,91.271,97.648,0.047493000000,1.75000000,nan,nan,nan,nan,nan,5828
01/11/1979,0.1198,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.92,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.37,nan,nan,nan,nan,nan,nan,nan,nan,79.1033,0.5575,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,89.222,91.628,97.374,0.048104000000,1.29000000,nan,nan,nan,nan,nan,6217
01/12/1979,0.1198,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.95,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.52,nan,nan,nan,nan,nan,nan,nan,nan,79.4742,0.5674,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,89.262,92.249,96.762,0.048956000000,1.77000000,nan,nan,nan,nan,nan,5177
01/01/1980,0.1407,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.78,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.90,nan,nan,nan,nan,nan,nan,nan,nan,77.3712,0.5950,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,98.005,94.767,103.417,0.051342000000,4.88000000,nan,nan,nan,nan,nan,6081
01/02/1980,0.1407,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.44,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.39,nan,nan,nan,nan,nan,nan,nan,nan,76.0724,0.6088,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,98.563,96.384,102.261,0.052529000000,2.31000000,nan,nan,nan,nan,nan,6440
01/03/1980,0.1407,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.56,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.20,nan,nan,nan,nan,nan,nan,nan,nan,73.5286,0.6213,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,99.091,96.921,102.238,0.053610000000,2.06000000,nan,nan,nan,nan,nan,5640
01/04/1980,0.1407,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.44,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.83,nan,nan,nan,nan,nan,nan,nan,nan,72.9722,0.6322,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,98.405,98.402,100.003,0.054547000000,1.75000000,nan,nan,nan,nan,nan,3309
01/05/1980,0.1407,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.39,nan,nan,nan,nan,nan,nan,nan,nan,75.0430,0.6425,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,99.866,98.816,101.063,0.055437000000,1.63000000,nan,nan,nan,nan,nan,7684
01/06/1980,0.1407,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.54,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.47,nan,nan,nan,nan,nan,nan,nan,nan,75.4120,0.6552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,99.513,99.379,100.135,0.056536000000,1.98000000,nan,nan,nan,nan,nan,9090
01/07/1980,0.1407,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.93,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.53,nan,nan,nan,nan,nan,nan,nan,nan,73.9807,0.6735,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,99.472,101.472,98.029,0.058115000000,2.79000000,nan,nan,nan,nan,nan,5971
01/08/1980,0.1407,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.65,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.82,nan,nan,nan,nan,nan,nan,nan,nan,72.2251,0.6875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100.690,101.930,98.783,0.059319000000,2.07000000,nan,nan,nan,nan,nan,3767
01/09/1980,0.1407,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.34,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.51,nan,nan,nan,nan,nan,nan,nan,nan,72.6585,0.6951,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100.729,101.897,98.854,0.059978000000,1.11000000,nan,nan,nan,nan,nan,4473
01/10/1980,0.1407,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.93,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.42,nan,nan,nan,nan,nan,nan,nan,nan,72.2051,0.7057,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101.458,102.893,98.606,0.060886000000,1.51000000,nan,nan,nan,nan,nan,4876
01/11/1980,0.1407,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.77,nan,nan,nan,nan,nan,nan,nan,nan,70.4797,0.7179,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100.905,103.247,97.732,0.061942000000,1.73000000,nan,nan,nan,nan,nan,7605
01/12/1980,0.1407,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.25,nan,nan,nan,nan,nan,nan,nan,nan,68.7964,0.7367,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103.303,103.871,99.453,0.063567000000,2.62000000,nan,nan,nan,nan,nan,9939
01/01/1981,0.1831,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.93,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.46,nan,nan,nan,nan,nan,nan,nan,nan,67.9647,0.7605,0.1649,0.15711272,0.1634,0.1684,nan,nan,nan,nan,nan,nan,nan,111.854,105.181,106.344,0.065615000000,3.22000000,nan,nan,nan,1.47,nan,8443
01/02/1981,0.1831,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.84,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.98,nan,nan,nan,nan,nan,nan,nan,nan,65.4543,0.7791,0.1684,0.16080173,0.1689,0.1713,nan,nan,nan,nan,nan,nan,nan,111.748,105.998,105.425,0.067227000000,2.46000000,nan,nan,nan,1.40,nan,6388
01/03/1981,0.1831,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.69,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.59,nan,nan,nan,nan,nan,nan,nan,nan,64.8913,0.7958,0.1710,0.16343329,0.1727,0.1737,nan,nan,nan,nan,nan,nan,nan,112.006,106.712,104.961,0.068665000000,2.14000000,nan,nan,nan,1.34,nan,10443
01/04/1981,0.1831,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.91,nan,nan,nan,nan,nan,nan,nan,nan,63.6540,0.8138,0.1718,0.16480557,0.1684,0.1758,nan,nan,nan,nan,nan,nan,nan,109.375,107.818,101.445,0.070213000000,2.26000000,nan,nan,nan,1.32,nan,10247
